URL;datetime;heading;text;newssite
https://www.thestandard.com.hk/breaking-news/section/4/196922/Four-face-prosecution-for-sharing-anti-voting-posts-by-Ted-Hui-and-others;2022-11-09 15:52:00; Four face prosecution for sharing anti voting posts by Ted Hui and others The Standard;" The Independent Commission Against Corruption (ICAC) on Wednesday laid charges against four people for sharing social media posts by former lawmakers and activists, including exiled Ted Hui Chi fung, to incite others not to vote during the 2021 Legislative Council election. The four are physiotherapist Wong Chi yan, 42; unemployed Mabel Yick, 58; graphic designer Wu Hong ki, 44; and financial dealer Kwok Kin chiu, 29. They each face one count of engaging in illegal conduct to incite another person not to vote, or to cast invalid vote, by activity in public during election period between October 30 and December 19, 2021, in violation of the Elections (Corrupt and Illegal Conduct) Ordinance. Wong and Yick allegedly shared a social media post by Hui, where he incited others to cast a blank vote during the election period. Wu allegedly shared another social media post by Sunny Cheung Kwan yang, the former spokesperson of Hong Kong Higher Institutions International Affairs Delegation, where Cheung incited others not to vote in the election. As for Kwok, he allegedly displayed a social media post – originally published by former Sha Tin District Councilor Yau Man chun – to incite others not to vote. The four defendants have been released on bail and will appear in the Eastern Magistrates' Courts on Friday (Nov 11). Hui, Yau, and Cheung have left Hong Kong, and the court has issued arrest warrants for the trio. It is understood that Hui is now in Australia. In August, Hui was reportedly splashed with water and verbally threatened in a Hong Kong style cha chaan teng there. Today's Standard Trademark and Copyright Notice: Copyright 2022, The Standard Newspaper Publishing Ltd., and its related entities. All rights reserved.
Use in whole or part of this site's content is prohibited. Use of this Web site assumes acceptance of the Terms of Use, Privacy Policy Statement
and Copyright Policy.Please also read our Ethics Statement.";The Standard
https://www.thestandard.com.hk/breaking-news/section/4/196913/Lawmaker-rules-out-possibility-of-'0+3'-in-short-term- ;2022-11-09 13:44:00; Lawmaker rules out possibility of '0+3' in short term The Standard;" A commercial sector lawmaker claimed today that there is no hope for the full lifting of entry curbs in the short term but expects a shorter quarantine period on cross border travels between Hong Kong and mainland China. It is obvious that the pandemic in Hong Kong has become stable during the six week period after the '0+3' format launched,the pro Beijing lawmaker Jeffrey Lam Kin fung said at a conference on Wednesday. More convenient disease prevention measures are of priority currently, such as reducing the times for new arrivals to undergo nucleic acid tests for rapid tests instead, he noted. Lam added that a shorter commuting procedure on the border crossing travels with the mainland is more expected since the largest group of tourists inbound are from China. And it is time for the authority to negotiate with airlines to add more flights to embrace more travelers to Hong Kong to boost the resumption of tourism, he said. Previously, the government announced that from November, travel groups in Hong Kong will be granted permission to enter designated tourist attractions, even though holding an Amber Health Code, and dine in designated catering premises.  Today's Standard Trademark and Copyright Notice: Copyright 2022, The Standard Newspaper Publishing Ltd., and its related entities. All rights reserved.
Use in whole or part of this site's content is prohibited. Use of this Web site assumes acceptance of the Terms of Use, Privacy Policy Statement
and Copyright Policy.Please also read our Ethics Statement.";The Standard
https://www.thestandard.com.hk/breaking-news/section/4/196909/Teacher-arrested-for-false-reports-of-school-abuse  ;2022-11-09 13:08:00; Teacher arrested for false reports of school abuse The Standard;" A female teacher at a special school was arrested for falsely reporting faculty abuse of students due to dissatisfaction with her work. Police announced today to arrest of the 48 year old teacher of Hong Chi Pinehill No.2 School on Monday on suspicion of publishing anonymous letters falsely claiming to be a student's parent and reporting that her child was being abused by the school. In October this year, the Education Bureau said it received complaints from parents that revealed long period physical child abuse accidents in the school, including faculty tying up children's hands and suffocating them by putting a towel over their faces, with video clips attached. The involved school, Hong Chi Pinehill No 2 School, released a statement afterward to deny the mistreatment, saying receiving parents' contact to clarify the misconduct toward children by teachers was not true. After several investigations, officers found that the abuse allegations were exaggerated and false. No child abuse was detected as officers investigated around 19,000 hours of the school's camera surveillance footage from June to August this year. The video clips attached to the letters, which claimed to record the children's abuse scene, were found to have been made four to eight years ago. We noticed that the content of the anonymous letters was directed at the school's management board, said the police, we believed the person who wrote the letters was dissatisfied with the school's staff. The arrestee, who has been working as an English teacher in the school for more than 10 years, is now detained with police finding a computer and a printer in her office, which were believed to be used for making the anonymous letters.  Today's Standard Trademark and Copyright Notice: Copyright 2022, The Standard Newspaper Publishing Ltd., and its related entities. All rights reserved.
Use in whole or part of this site's content is prohibited. Use of this Web site assumes acceptance of the Terms of Use, Privacy Policy Statement
and Copyright Policy.Please also read our Ethics Statement.";The Standard
https://hongkongfp.com/2022/11/10/75-of-hongkongers-disagree-city-is-in-public-health-emergency-majority-oppose-covid-vaccine-pass-survey/;2022-11-10 08:00:00+08:00; 75% of Hongkongers disagree city is in 'public health emergency', majority oppose Covid Vaccine Pass: survey; Hong Kong Free Press HKFP Hong Kong news – Independent, impartial, non profit Around three quarters of Hongkongers do not think the city's Covid 19 situation constitutes a 'public health emergency.' The Democratic Party released results on Wednesday of its questionnaire about public attitudes towards Covid 19 and the government's related measures. A total of 75.6 per cent of people disagreed that Hong Kong was experiencing a 'public health emergency' per the government's definition, which refers to a situation with a 'high probability of causing a large number of deaths' or a 'large number of serious disabilities.' Around two percent and 11.4 per cent of respondents indicated 'strongly agree' and 'agree,' respectively. The party surveyed 853 people on the phone via random sampling between October 24 and last Saturday, a press release read. More than 82.6% people disagree the effectiveness of Vaccine Pass. The disagreement is in a landslide. I don't see govt offer any reasonable justification in continuing 599L. Govt should drop 599L immediately. https://t.co/GpN6wqMA9z Respondents were also asked how they felt about the government's anti epidemic rules, including the Vaccine Pass scheme, the group gathering ban, and the mandatory mask rule. The Vaccine Pass scheme, which requires people to be vaccinated to enter restaurants and other businesses, proved the least popular with over 82 per cent believing it was ineffective at stopping the spread of Covid 19. Just 0.7 per cent selected 'strongly agree.' The Democratic Party said the government introduced the Vaccine Pass to 'force' people to get vaccinated against Covid 19. 'But now, most people have already gotten the vaccine, and those who have not have their own [medical] reasons,' the party wrote in a statement, adding the scheme had 'completed its historical mission.' Meanwhile, the questions about the group gathering ban and the mask rule yielded more division. A total of 66 per cent of respondents 'strongly disagreed' or 'disagreed' that the ban on group gatherings – currently capped at 12 people – could help control the emidemic. Around 65 per cent said they agreed with the city's mask wearing rules. Hong Kong currently requires face coverings both indoors and outdoors. Hong Kong maintains many stringent Covid 19 rules that much of the world have long abandoned, with the past three years marked by disruptions to in person schooling, cumbersome rules for inbound travellers and on again, off again business closures. The unpopular hotel quarantine requirement for arrivals was scrapped in September following criticism from business groups and lawmakers. The population believed the city had made significant sacrifices under such rules, the Democratic Party's survey found. Asked whether they agreed Hong Kong was 'paying too much social and economic cost to keep the current public health measures in place,' 76 per cent answered 'strongly agree' or 'agree.' The city's economy contracted for a third consecutive quarter in the period ending in September, government figures released at the end of last month showed. Authorities, however, blamed the 'worsened external environment' and rising interest rates globally. Lo Kin hei, the chairperson of the Democratic Party, said Hongkongers had their doubts about whether the city should continue enforcing its strict anti epidemic rules. 'Hong Kong's relaxation of Covid rules is slower than its main Asian competitors  Hong Kong's status as an international finance centre continues to be eroded, and the aviation, logistics and tourism industries are seeing unprecedented blows,' the statement read. The party called on the government to respond to Hong Kong people's wishes, for example by scrapping the '0+3' requirement that bars new arrivals from visiting restaurants and other businesses in their first three days in the city. Support HKFP    Code of Ethics    Error/typo?    Contact Us  Newsletter   Transparency & Annual Report Support press freedom & help us surpass 1,000 monthly Patrons: 100% independent, governed by an ethics code & not for profit, Hong Kong Free Press is #PressingOn with impartial, award winning, frontline coverage. Support HKFP    Code of Ethics    Error/typo?    Contact Us  Newsletter    Annual & Transparency Report Hillary has an interest in social issues and politics. Previously, she reported on Asia broadly   including on Hong Kong's 2019 protests   for TIME Magazine and covered local news at Coconuts Hong Kong. Loading... Something went wrong. Please refresh the page and/or try again. Loading... Something went wrong. Please refresh the page and/or try again. Views expressed by opinion writers and advertisers are not necessarily shared by HKFP.;Hong Kong Free Press
https://hongkongfp.com/2022/11/09/4-people-charged-over-inciting-others-to-cast-blank-votes-in-hong-kong-legislative-polls/;2022-11-09 18:22:00+08:00; 4 people charged over 'inciting others to cast blank votes' in Hong Kong legislative polls; Hong Kong Free Press HKFP Hong Kong news – Independent, impartial, non profit Hong Kong's anti corruption watchdog has charged four people for allegedly 'inciting others to cast blank votes or not to vote' in the 2021 Legislative Council election. The Independent Commission Against Corruption (ICAC) on Wednesday accused physiotherapist Wong Chi yan, graphic designer Wu Hong ki, financial dealer Kwok Kin chiu and Mabel Yick, unemployed, of 'reposting or displaying on their respective social media pages' posts by pro democracy activists asking people not to vote or cast an invalid ballot, according to a statement. 'Each faces one count of engaging in illegal conduct to incite another person not to vote, or to cast invalid vote, by activity in public during election period, contrary to Section 27A(1) of the Elections (Corrupt and Illegal Conduct) Ordinance (ECICO),' the ICAC said. The four suspects were released on ICAC bail and will appear in court on Friday. They allegedly shared or reposted originally posted by former lawmaker Ted Hui, ex district councillor Yau Man chun or activist Sunny Cheung. The three activists have all left the city and are in self exile, with Hui in Australia, Yau in the UK and Cheung in the US. Hong Kong has issued arrest warrants for the trio. According to previous press releases and news reports, more than a dozen people have been arrested over the activists' posts. They include former district councillors and student leaders. In March, 2021, Beijing passed legislation to ensure 'patriots' govern Hong Kong. The move reduced democratic representation in the legislature, tightened control of elections and introduced a pro Beijing vetting panel to select candidates. The Hong Kong government said the overhaul would ensure the city's stability and prosperity. But the changes also prompted international condemnation, as it makes it near impossible for pro democracy candidates to stand. The poll saw a record low turnout of 30.2 per cent, with all but one of the 90 seats won by pro establishment candidates. It also saw the highest percentage of blank votes cast – at about two per cent of the total – since the Handover in 1997. Support HKFP    Code of Ethics    Error/typo?    Contact Us  Newsletter   Transparency & Annual Report Support press freedom & help us surpass 1,000 monthly Patrons: 100% independent, governed by an ethics code & not for profit, Hong Kong Free Press is #PressingOn with impartial, award winning, frontline coverage. Support HKFP    Code of Ethics    Error/typo?    Contact Us  Newsletter    Annual & Transparency Report Almond Li is a Hong Kong based journalist who previously worked for Reuters and Happs TV as a freelancer, and as a reporter at Hong Kong International Business Channel, Citizen News and Commercial Radio Hong Kong. She earned her Masters in Journalism at the University of Southern California. She has an interest in LGBT+, mental health and environmental issues. Loading... Something went wrong. Please refresh the page and/or try again. Loading... Something went wrong. Please refresh the page and/or try again. Views expressed by opinion writers and advertisers are not necessarily shared by HKFP.;Hong Kong Free Press
https://hongkongfp.com/2022/11/09/national-security-trial-of-17-hong-kong-democrats-over-unofficial-primaries-to-begin-on-jan-30/;2022-11-09 17:00:00+08:00; National security trial of 17 Hong Kong democrats over unofficial primaries to begin on Jan 30; Hong Kong Free Press HKFP Hong Kong news – Independent, impartial, non profit The high profile trial of 17 Hong Kong pro democracy figures who have pleaded not guilty in the city's largest national security case is set to commence on January 30, 2023, by which time some of the defendants would have been detained for almost two years. Former lawmakers Helena Wong, 'Long Hair' Leung Kwok hung, Ray Chan, Lam Cheuk ting and 13 other defendants who have denied playing a part in an alleged conspiracy to commit subversion will face a 90 day trial tentatively starting on January 30 next year, High Court judges Andrew Chan, Wilson Chan and Johnny Chan said on Wednesday. The Department of Justice (DoJ) will be represented by Deputy Director of Public Prosecutions (Special Duties) Anthony Chau and Jonathan Man Tak ho, lead prosecutor Andy Lo told the court. Chau has overseen numerous national security cases, including the prosecution of activist Tong Ying kit in the first ever trial under the Beijing imposed security law last July. A pre trial review for the 17 democrats is set to take place on January 17. The hearing may be held in two sessions due to the large number of defendants and legal representatives involved. The three judge panel requested the prosecution to file their opening submission by December 16, as well as a set of admitted facts agreed by both parties by December 30. It was the first time for the court to announce a date for the trial, after the case involving a total of 47 well known politicians and activists was first mentioned in March last year. Many defendants have been held in custody for more than 20 months, with only 13 democrats currently on bail. The alleged conspiracy centred on unofficial legislative primary elections held in July 2020, which aimed to help the pro democracy camp select candidates for an upcoming Legislative Council election. The defendants were said to have intended to abuse their powers as lawmakers to veto budget bills, paralyse government operations and eventually force the chief executive to resign had they secured a majority in the legislature. So far, 30 defendants have pleaded guilty and are awaiting mitigation and sentencing. The three judges have yet to decide whether the democrats will face penalty before or after the trial of the 17 who denied the charge. Judge Andrew Chan on Wednesday said he would 'reward counsels by saving time' in a trial as lengthy as the one facing the democrats. 'I will make counsels' lives very difficult if they are dragging the case on,' he said. Unlike most trials in Hong Kong's common law system, the case will not be tried by a jury after Secretary for Justice Paul Lam in August cited 'involvement of foreign elements' in the case as a reason of departing from a jury trial. He also cited concerns over the 'personal safety of jurors and their family members' and a 'risk of perverting the course of justice if the trial is conducted with a jury.' Ex legislator Lam and activist Owen Chow will stand trial in separate criminal cases next year which will likely clash with the security law trial. The current case is to 'take priority,' said Andrew Chan, who informed the chief magistrate and chief district judge about the timetable conflict. Prominent activist Joshua Wong and former Democratic Party chairman Wu Chi wai, were among the defendants who attended Wednesday's case management hearing even though they belong to the group of democrats who have pleaded guilty. As the democrats in custody were escorted out of the dock by corrections officers, their family and friends and members of the public stood up and waved at them. 'Hang in there,' some court attendees said. In June 2020, Beijing inserted national security legislation directly into Hong Kong's mini constitution – bypassing the local legislature – following a year of pro democracy protests and unrest. It criminalised subversion, secession, collusion with foreign forces and terrorist acts. The move gave police sweeping new powers, alarming democrats, civil society groups and trade partners, as such laws have been used broadly to silence and punish dissidents in China. However, authorities say it has restored stability and peace to the city. Support HKFP    Code of Ethics    Error/typo?    Contact Us  Newsletter   Transparency & Annual Report  Support HKFP    Code of Ethics    Error/typo?    Contact Us  Newsletter    Annual & Transparency Report Kelly Ho has an interest in local politics, education and sports. She formerly worked at South China Morning Post Young Post, where she specialised in reporting on issues related to Hong Kong youth. She has a bachelor's degree in Journalism from the University of Hong Kong, with a second major in Politics and Public Administration. Loading... Something went wrong. Please refresh the page and/or try again. Loading... Something went wrong. Please refresh the page and/or try again. Views expressed by opinion writers and advertisers are not necessarily shared by HKFP.;Hong Kong Free Press
https://hongkongfp.com/2022/11/09/3-women-accused-of-child-abuse-at-hong-kong-care-centre-granted-bail/;2022-11-09 16:40:00+08:00; 3 women accused of child abuse at Hong Kong care centre granted bail; Hong Kong Free Press HKFP Hong Kong news – Independent, impartial, non profit Three care workers accused of child abuse at a residential child care centre run by Hong Kong charitable organisation Po Leung Kuk have been granted bail. The women – surnamed Chow, 33, Ding, 28, Lui, 25 – appeared in front of Principal Magistrate Peter Law at the Eastern Magistrates' Courts on Wednesday, local media reported. Lui was arrested on Tuesday, while Chow and Ding were apprehended back in September but were granted bail. They all worked as child care providers in the 'babies section' of the Po Leung Kuk centre in Causeway Bay. The prosecution asked to adjourn the case as there were more than 50,000 hours of security camera footage and documents to be reviewed, Ming Pao reported. Law adjourned the case to March 29, while granting all defendants a cash bail of $10,000. They cannot leave Hong Kong and must report to the police once a week. They are also barred from entering the Po Leung Kuk facility and contacting any other employees. The trio stand accused of a total of eight counts of 'ill treatment or neglect by those in charge of [a] child or young person,' involving six children under three years old. The alleged offences happened from August 25 until September 14. An anonymity order was granted to protect the victims' identities. The alleged abuse first came to light during an inspection by the Social Welfare Department in mid September, when officials found a child being repeatedly pushed onto a play mat by an employee. More incidents of mistreatment were discovered when the department reviewed the centre's security camera footage. The defence revealed that Chow and Ding have resigned, according to Ming Pao, while Lui currently works as a clerk at Po Leung Kuk, but will submit her resignation to adhere to her bail conditions. Meanwhile, police on Wednesday said that reports of suspected child abuse at Hong Chi Pinehill No. 2 School, an institution for students with intellectual disabilities, were unsubstantiated. A 48 year old teacher at the school was arrested for making false reports of abuse after sending anonymous letters and videos of alleged abuses to parents, the Education Bureau and the media. Reports of alleged child abuse at the special needs school came to light in early October, with teachers being accused of mistreating students by tying their wrists and covering a child's head with a jacket when they threw a tantrum. The teacher was arrested on Monday on suspicion of accessing a computer with dishonest intent and causing wasteful employment of the police. Laptops, memory sticks, stacks of envelopes and postage stamps were among the evidence collected from her residence and office. Police said the allegations made against the school and certain teaching staff were 'exaggerated and false' after speaking with the parties involved and reviewing school records. The videos that appeared to show physical mistreatment were filmed four to eight years ago, they said, with some filmed secretly by the suspect, who has worked at the school for 10 years. 'The content of the letters targeted the school's management and specific teaching staff. We do not rule out that someone fabricated the anonymous letters accusing staff of abusing children out of dissatisfaction with their working arrangements,' Chief Inspector Mo Siu hei said. Mo said the police strongly condemned acts that abused a mechanism aimed at protecting children for personal motives such as revenge. Support HKFP    Code of Ethics    Error/typo?    Contact Us  Newsletter   Transparency & Annual Report Support press freedom & help us surpass 1,000 monthly Patrons: 100% independent, governed by an ethics code & not for profit, Hong Kong Free Press is #PressingOn with impartial, award winning, frontline coverage. Support HKFP    Code of Ethics    Error/typo?    Contact Us  Newsletter    Annual & Transparency Report Almond Li is a Hong Kong based journalist who previously worked for Reuters and Happs TV as a freelancer, and as a reporter at Hong Kong International Business Channel, Citizen News and Commercial Radio Hong Kong. She earned her Masters in Journalism at the University of Southern California. She has an interest in LGBT+, mental health and environmental issues. Loading... Something went wrong. Please refresh the page and/or try again. Loading... Something went wrong. Please refresh the page and/or try again. Views expressed by opinion writers and advertisers are not necessarily shared by HKFP.;Hong Kong Free Press
https://hongkongfp.com/2022/11/09/chinas-national-security-agency-buys-hk508-million-luxury-villa-in-hong-kong/;2022-11-09 15:42:00+08:00; China's national security agency in Hong Kong buys HK$508 million luxury villa; Hong Kong Free Press HKFP Hong Kong news – Independent, impartial, non profit China's national security agency in Hong Kong spent HK$508 million ($65 million) on a luxury villa in an exclusive neighbourhood perched on a hill above the city, registry data has revealed. The purchase last month offers a rare glimpse into an organisation which was set up in the Chinese finance hub more than two years ago but remains opaque and free from public scrutiny. The Office for Safeguarding National Security of the Central People's Government in the Hong Kong Special Administrative Region was listed as the buyer of the largest villa at the Mont Rouge residential project in the Beacon Hill district, according to a Land Registry document. The 666 square metre (7,171 square foot) mansion has five bedrooms, three car parking spaces, a garden, its own lift and is described by its developer as 'a residential jewel that secures panoramic views, low density and luxuriant living'. The sale set a record for the most expensive house sold in the Kowloon district on a per square foot basis, according to local media. Beijing's national security office in Hong Kong was established in July 2020 following huge and sometimes violent democracy protests, alongside the imposition of a sweeping security law which has since ensnared more than 200 people, including many of the city's best known democracy activists. The security law empowered China's mainland security apparatus to operate openly in Hong Kong for the first time where their agents can conduct their own investigations and are not bound by the city's laws. The office requisitioned two hotels on Hong Kong's main island to be its temporary headquarters, while an 11,500 square metre government plot has been earmarked for a permanent base. A Hong Kong government spokesperson said the national security office is funded directly by the central government. Hong Kong has been rated the world's least affordable place to buy property for multiple years by the Demographia International Housing Affordability, outstripping famously pricey cities like Sydney and Vancouver. According to Demographia, it would take 23.2 years for a local resident to buy a home even without spending any of their income. The city's sky high property prices have taken a hit in the last six months, weighed down by Covid curbs, political turmoil, population outflow and dampened mainland China demand. But rising interest rates have made mortgages for the average resident become more expensive, impacting affordability even as the property market slides. Support HKFP    Code of Ethics    Error/typo?    Contact Us  Newsletter   Transparency & Annual Report Support HKFP    Code of Ethics    Error/typo?    Contact Us  Newsletter    Annual & Transparency Report AFP is a global news agency delivering fast, in depth coverage of the events shaping our world from wars and conflicts to politics, sports, entertainment and the latest breakthroughs in health, science and technology. Loading... Something went wrong. Please refresh the page and/or try again. Loading... Something went wrong. Please refresh the page and/or try again. Views expressed by opinion writers and advertisers are not necessarily shared by HKFP.;Hong Kong Free Press
https://hongkongfp.com/2022/11/09/name-hong-kongs-parks-after-chinese-heroes-not-colonial-figures-pro-beijing-lawmaker-proposes/;2022-11-09 12:54:00+08:00; Name Hong Kong's parks after Chinese heroes not colonial figures, pro Beijing lawmaker proposes; Hong Kong Free Press HKFP Hong Kong news – Independent, impartial, non profit A Hong Kong lawmaker has suggested renaming public parks and playgrounds bearing colonial references to honour present day and historical Chinese heroes. Junius Ho raised the proposal in a Legislative Council (LegCo) meeting, citing Chinese leader Xi Jinping's previous statements that Chinese people must have 'national self confidence.' 'We must strengthen civic education,' Ho said. 'Why aren't we innovative [in the naming of our public facilities]?' The lawmaker's comments came as legislators discussed the removal of the word 'temporary' from five government run parks in the Central and Western District, among them Brewin Path Temporary Playground and Forbes Street Temporary Playground. Some public facilities bear the word 'temporary' in their names because their 'land grants may not have been long term,' Deputy Director of Leisure and Cultural Services (Leisure Services) Ida Lee said. She added that if the land were to be handed to the government indefinitely, authorities would remove the word 'temporary.' 'Now that we are [talking about] changing the names of parks, logically, I am bringing this suggestion out for authorities to consider,' Ho said. In a paper submitted to LegCo, Ho listed 39 names grouped into four categories – historical national heroes, modern day national heroes, present day outstanding Chinese individuals, and outstanding local athletes. Among them were 12th century Song dynasty military general Yue Fei, Manchurian warlord Zhang Xueliang, martial artist Bruce Lee and medical expert Zhong Nanshan. 'There are tens of thousands of heroes and outstanding individuals in the whole of China,' Ho said. 'I think many of these names carry no controversy.' In the local athletes category, 14 people – including fencer Edgar Cheung, swimmer Siobhan Haughey and retired Paralympics star So Wa Wai – were named. Many of Hong Kong's roads and public facilities play tribute to the city's colonial past, named after British royalty or colonial political figures. Pro establishment figures have suggested erasing such symbols. In 2018, a member of Beijing's top advisory body said Hong Kong should 'undergo decolonisation' starting with changing place and street names. The government told lawmakers in a LegCo meeting after that it was unnecessary to review street names. 'Removing colonial government symbols is not a factor for consideration,' then development secretary Michael Wong said, citing the 'chaos and inconvenience' that may be caused by such changes. In the Tuesday meeting, lawmaker Priscilla Leung echoed Ho's comments that there were many figures in Chinese history worth honouring. 'In Chinese history, many have made major contributions to the nation, to society, to the world,' she said. Undersecretary for Culture, Sports and Tourism Raistlin Lau Chun said Ho's 'intentions' were good, but that administratively, they would be difficult to implement. Authorities would only consider them for the naming of large parks or playgrounds, Lau added. Ho said the naming could consider the manner in which the city's typhoons are named, whereby there is a list of names and no need for public consultation. Support HKFP    Code of Ethics    Error/typo?    Contact Us  Newsletter   Transparency & Annual Report Support press freedom & help us surpass 1,000 monthly Patrons: 100% independent, governed by an ethics code & not for profit, Hong Kong Free Press is #PressingOn with impartial, award winning, frontline coverage.  Support HKFP    Code of Ethics    Error/typo?    Contact Us  Newsletter    Annual & Transparency Report Hillary has an interest in social issues and politics. Previously, she reported on Asia broadly   including on Hong Kong's 2019 protests   for TIME Magazine and covered local news at Coconuts Hong Kong. Loading... Something went wrong. Please refresh the page and/or try again. Loading... Something went wrong. Please refresh the page and/or try again. Views expressed by opinion writers and advertisers are not necessarily shared by HKFP.;Hong Kong Free Press
https://hongkongfp.com/2022/11/09/chinas-billionaires-see-fortunes-fall-amid-covid-19-curbs-and-slowing-economic-growth/;2022-11-09 11:27:00+08:00; China's billionaires see fortunes fall amid Covid 19 curbs and slowing economic growth; Hong Kong Free Press HKFP Hong Kong news – Independent, impartial, non profit The wealth of China's billionaires this year dropped by the largest amount in more than two decades, according to an annual ranking, as zero Covid curbs and a property market crisis stall the world's second largest economy. The Hurun China Rich List, released Tuesday, said the total wealth of all individuals with a minimum net worth of 5 billion yuan (US$691 million) dropped by 18 percent to US$3.5 trillion. Only 1,305 people made it onto the list — an 11 percent net decrease compared with last year, and the biggest drop in 24 years. The fortunes of China's ultra rich have been battered by Beijing's harsh zero Covid policy, which has heavily disrupted production and supply chains. They have also taken a hit from stock market routs during a two year crackdown on the tech industry, and suffered from geopolitical volatility caused by events such as the war in Ukraine. The property and healthcare sectors were hit especially hard, according to the list. Property developer Yang Huiyan of Country Garden Holdings lost the most personal wealth at US$15.7 billion this year, while Pony Ma, founder of tech and gaming giant Tencent, lost US$14.6 billion after a sweeping crackdown on the gaming industry last year. China's three richest people stayed the same as last year, with Zhong Shanshan, founder of bottled water company Nongfu Spring, increasing his wealth by 17 percent to US$65 billion. Zhang Yiming, the founder of TikTok parent ByteDance, retained second place but saw his wealth drop by 28 percent to US$35 billion after the company's valuation dropped. Alibaba founder Jack Ma fell from fifth to ninth place after losing 29 percent of his wealth to US$25.7 billion, while Pony Ma slipped from fourth place to fifth. Nearly 300 individuals listed last year were absent from this year's list, most from the property industry, which has faced a spiralling debt crisis after the government imposed borrowing curbs in 2020. The chairman of property giant Evergrande, Xu Jiayin, fell out of the 100 richest to 172nd place as his company sagged under over US$300 billion of debt. The International Monetary Fund has predicted that China's annual GDP growth will only reach 3.2 percent this year. Support HKFP    Code of Ethics    Error/typo?    Contact Us  Newsletter   Transparency & Annual Report Support press freedom & help us surpass 1,000 monthly Patrons: 100% independent, governed by an ethics code & not for profit, Hong Kong Free Press is #PressingOn with impartial, award winning, frontline coverage. Support HKFP    Code of Ethics    Error/typo?    Contact Us  Newsletter    Annual & Transparency Report AFP is a global news agency delivering fast, in depth coverage of the events shaping our world from wars and conflicts to politics, sports, entertainment and the latest breakthroughs in health, science and technology. Loading... Something went wrong. Please refresh the page and/or try again. Loading... Something went wrong. Please refresh the page and/or try again. Views expressed by opinion writers and advertisers are not necessarily shared by HKFP.;Hong Kong Free Press
https://hongkongfp.com/2022/11/09/in-pictures-rare-celestial-event-totally-eclipsed-by-thick-cloud-in-hong-kong/;2022-11-09 08:00:00+08:00; In Pictures: Rare celestial event totally eclipsed by thick cloud in Hong Kong; Hong Kong Free Press HKFP Hong Kong news – Independent, impartial, non profit A rare celestial event occurred in the skies above Hong Kong on Tuesday evening, when a total lunar eclipse coincided with the moon passing in front of Uranus and obscuring the planet. However, Hongkongers who lined the Avenue of Stars in Tsim Sha Tsui were unable to see the occurrence because of thick cloud. Despite the stubborn cloud cover, dedicated photographers and astronomy enthusiasts positioned along the promenade hoped for a silver lining. The moon was supposed to have turned 'an uncommon coppery red hue,' according to the Hong Kong Space Museum, which live streamed the event. Lunar eclipses occur when the Earth comes between the sun and the full moon, blocking the sun's rays from reaching the moon. It is sometimes called a 'blood moon' because the moon appears red as it is illuminated by light from Earth's sunrises and sunsets. Derek Chan and Kenny Wong told HKFP they had taken annual leave to try and see the total lunar eclipse. 'It's alright if we don't see the blood moon tonight. We can wait for the next one,' Wong said. 'I heard it won't be until 2,000 year time, though,' Chan added. The next time a total lunar eclipse will be visible from Hong Kong will be on September 8, 2025. However, a total lunar eclipse will not occur with a lunar occultation of Uranus in the skies above Hong Kong until 4862. Support HKFP    Code of Ethics    Error/typo?    Contact Us  Newsletter   Transparency & Annual Report Support press freedom & help us surpass 1,000 monthly Patrons: 100% independent, governed by an ethics code & not for profit, Hong Kong Free Press is #PressingOn with impartial, award winning, frontline coverage.  Support HKFP    Code of Ethics    Error/typo?    Contact Us  Newsletter    Annual & Transparency Report Lea Mok is a multimedia reporter at Hong Kong Free Press. She previously contributed to StandNews, The Initium, MingPao and others. She holds a bachelor's degree in Journalism from the Chinese University of Hong Kong.;Hong Kong Free Press
